,Unnamed: 0,Unnamed: 0.1,id,price,rating,review_cou,is_closed,zip_code,epsg25832_,epsg2583_1,epsg4326_l,epsg4326_1,Bezirk_Nam,Stadtteil,success
3467,3467,3467,veek4OBOkG19MI_y4-kfcA,€,3.5,3,False,22523.0,559712.68257,5940243.0651199985,53.6076,9.9025,Eimsbüttel,Eidelstedt,-0.9630676888798608
3468,3468,3468,Ci897JLvU6ZQkLMXslVpOw,,3.0,1,False,22523.0,559551.9248,5940553.68941,53.610409999999995,9.90013,Eimsbüttel,Eidelstedt,-1.64718474117817
3469,3469,3469,XFxWQHvOryVof0btQgmYvw,€€,3.5,16,False,22523.0,559434.8832,5940757.3031199975,53.61225,9.8984,Eimsbüttel,Eidelstedt,-0.6635587717241465
3470,3470,3470,zR-dbwR5pqF3-A9z48W-FA,,4.0,2,False,22523.0,559658.06158,5940375.8931599995,53.6088,9.9017,Eimsbüttel,Eidelstedt,-0.348068079002101
3471,3471,3471,0bx1_ob51GPbGzPvBv8oTQ,€€,2.5,18,False,22523.0,559670.28433,5940142.38743,53.6067,9.90184,Eimsbüttel,Eidelstedt,-1.8935579914796659
3472,3472,3472,xQ9m6F0tj5fb9bv2I4zcLA,€,4.0,5,False,22525.0,560182.10427,5939668.3317800015,53.602380000000004,9.90948,Eimsbüttel,Eidelstedt,-0.2789506365815516
3473,3473,3473,t2bfjk3lmkS4tJJnwkIdJg,,4.5,6,False,22523.0,559804.65451,5940400.00612,53.609,9.90392,Eimsbüttel,Eidelstedt,0.3821272682432411
3474,3474,3474,6wCuSmqX1oPUMp2jrFQUlA,€€,3.5,36,False,22527.0,559956.62875,5940266.41545,53.60778000000001,9.906189999999999,Eimsbüttel,Eidelstedt,-0.20277582225381677
3475,3475,3475,N4FRaSViYY5GMzVIm5bMag,€€,4.0,59,False,22453.0,561678.3405,5941178.57333,53.61578000000001,9.93239,Eimsbüttel,Niendorf,0.9651633269883385
3476,3476,3476,55JYOJRFeHW8qLzwwvLJFw,€,4.0,4,False,22527.0,560268.89525,5939749.44878,53.6031,9.910810000000001,Eimsbüttel,Eidelstedt,-0.30198978405506804
3477,3477,3477,UHFzAT1P_l6FNvvP-zGbaQ,€€,3.0,75,False,22525.0,560674.20721,5939418.62562,53.60008000000001,9.91687,Eimsbüttel,Stellingen,0.05771217186204991
3478,3478,3478,siT-6-1zcdDFGSsyXtgi9w,€,3.5,38,False,22523.0,559829.28358,5940492.67066,53.60983,9.90431,Eimsbüttel,Eidelstedt,-0.1566975273067838
3479,3479,3479,5f6DmacuQB9Jh-gPT5fuww,€€,4.0,2,False,22527.0,560116.59214,5940031.23336,53.60565,9.908560000000001,Eimsbüttel,Eidelstedt,-0.348068079002101
3480,3480,3480,2juVai0viKhrfhx8uL6UZA,,3.0,1,False,22523.0,559888.9604699999,5940378.82422,53.6088,9.90519,Eimsbüttel,Eidelstedt,-1.64718474117817
3481,3481,3481,GIQaAyM7xLRK7mAcm9u5hw,,3.0,2,False,22527.0,560694.32877,5939654.77154,53.6022,9.91722,Eimsbüttel,Eidelstedt,-1.6241455937046534
3482,3482,3482,bLto2fbxF4Mn0J2e6NrElQ,€€,3.0,6,False,22523.0,559782.55818,5940342.31175,53.60848000000001,9.90358,Eimsbüttel,Eidelstedt,-1.5319890038105874
3483,3483,3483,WqzFrz31DdIPcPmpvZiIBA,€,2.5,12,False,22525.0,560620.13004,5939408.160080003,53.59999000000001,9.91605,Eimsbüttel,Stellingen,-2.0317928763207647
3484,3484,3484,ASfFYjn9SicRSavc1zrZPg,,4.0,1,False,22523.0,559799.29957,5941020.68295,53.614580000000004,9.903960000000001,Eimsbüttel,Eidelstedt,-0.37110722647561756
3485,3485,3485,fNU2DnLXg9_k6bqsu0YoHQ,€€€,2.5,2,False,22523.0,559788.24211,5940348.05853,53.60854000000001,9.90366,Eimsbüttel,Eidelstedt,-2.2621843510559296
3486,3486,3486,l2DXqPaUw7G8PHpXfONO0w,€€,4.5,64,False,22453.0,563388.07754,5940529.22128,53.60974,9.9581,Eimsbüttel,Niendorf,1.7183978217071973
3487,3487,3487,Y8zQgmCxi9HrPWncKLU8Gg,,5.0,1,False,22529.0,563241.02348,5939554.75624,53.601000000000006,9.955680000000001,Eimsbüttel,Lokstedt,0.9049702882269348
3488,3488,3488,SA79tJbyfNW3IZ5garwgqg,€€€,4.0,37,False,22529.0,563299.89685,5939501.86002,53.600519999999996,9.956560000000001,Eimsbüttel,Lokstedt,0.45830208257097593
3489,3489,3489,lPaVZ6RCliJS2cS4j-fLcA,€€€,4.5,7,False,22529.0,563203.48874,5940132.84891,53.6062,9.95523,Eimsbüttel,Lokstedt,0.4051664157167576
3490,3490,3490,6AuelNJx_-5xGBtFfFwm1A,€,5.0,10,False,22453.0,563312.11012,5940634.21561,53.61069000000001,9.95697,Eimsbüttel,Niendorf,1.1123226154885832
3491,3491,3491,iCMzNrvQrwbejyoXFU5vUg,€€,3.5,10,False,22453.0,563226.94739,5940765.75305,53.61189,9.95571,Eimsbüttel,Niendorf,-0.8017936565652454
3492,3492,3492,rZsV7d1gofjY-9_ZIzLnhg,,4.0,2,False,22529.0,563656.7414,5939794.02075,53.6031,9.962010000000001,Eimsbüttel,Lokstedt,-0.348068079002101
3493,3493,3493,cv2Yqjfo9ExCKdG47i8CKw,€€,2.5,18,False,22529.0,563655.5380899999,5939687.18647,53.60214000000001,9.961969999999999,Eimsbüttel,Lokstedt,-1.8935579914796659
3494,3494,3494,DySKJC7bafLBQApP7iPqjw,€€,4.5,71,False,22529.0,563956.36654,5939980.96001,53.60474,9.96658,Hamburg-Nord,Groß Borstel,1.8796718540218125
3495,3495,3495,HWJqvWHcineOh0NGNoTuLQ,€,4.5,6,False,20253.0,564168.81094,5936841.2207,53.5765,9.96914,Eimsbüttel,Hoheluft-West,0.3821272682432411
3496,3496,3496,zm3DBM18qdqeEJHnjxCwaQ,€€,4.0,21,False,20253.0,564152.51657,5937697.76693,53.5842,9.96907,Eimsbüttel,Hoheluft-West,0.08967572299471219
3497,3497,3497,5AJr41kzPie2YA-ee1bcUw,€€,4.5,12,False,20253.0,564123.17363,5937245.51698,53.58014,9.96853,Eimsbüttel,Hoheluft-West,0.5203621530843401
3498,3498,3498,zujjfzO3CQZg-9KtOC87zQ,€€€,4.0,17,False,22453.0,563925.12006,5940013.0214,53.60504,9.96611,Eimsbüttel,Niendorf,-0.0024808668993537564
3499,3499,3499,AKiB-FGVPVzLQYbLH2ICPQ,€,4.0,78,False,20253.0,564102.43604,5937241.997,53.58011,9.96822,Eimsbüttel,Hoheluft-West,1.4029071289851518
3500,3500,3500,g0yGCPPFTqy-1ezJUKSKqg,,4.5,3,False,22529.0,563894.33598,5939403.33525,53.59956,9.96552,Eimsbüttel,Lokstedt,0.31300982582269166
3501,3501,3501,zbVEVDMUFl7tVWli50Y6IQ,,4.0,4,False,20253.0,564294.64401,5937404.726980003,53.58155,9.971160000000001,Eimsbüttel,Hoheluft-West,-0.30198978405506804
3502,3502,3502,LO_MwUPKMOKQYmUwZZMMpQ,€,4.0,20,False,20253.0,564308.69796,5937460.66776,53.58205,9.97138,Eimsbüttel,Hoheluft-West,0.0666365755211957
3503,3503,3503,wod2AodLAJp_bF66vGK0Xg,,5.0,5,False,20251.0,564405.76988,5937470.004380003,53.582119999999996,9.97285,Hamburg-Nord,Hoheluft-Ost,0.9971268781210008
3504,3504,3504,nHXwRcLxHrgacWcuBjD3Cw,€€,3.5,56,False,20251.0,564493.79487,5937724.67856,53.5844,9.97423,Hamburg-Nord,Hoheluft-Ost,0.2580071272165129
3505,3505,3505,E4cqDsBeVB5Jg9ia_4dlqg,€€,5.0,4,False,20251.0,564225.42225,5937687.9557099985,53.5841,9.97017,Hamburg-Nord,Hoheluft-Ost,0.9740877306474843
3506,3506,3506,HG6cYTGN67BXCPD6RzvpSg,€€€,4.5,16,False,20249.0,565272.43723,5937580.734130003,53.583009999999994,9.98596,Eimsbüttel,Harvestehude,0.612518742978406
3507,3507,3507,aURjiaq-pwwvT0DaKsv2Kw,€,2.5,21,False,20253.0,564388.65725,5937432.1174300015,53.58178,9.97258,Hamburg-Nord,Hoheluft-Ost,-1.8244405490591165
3508,3508,3508,xztsPuqsu8RTc5UOppXBEQ,€€€,3.5,16,False,20253.0,564179.10778,5937300.89998,53.580630000000006,9.969389999999999,Eimsbüttel,Hoheluft-West,-0.6635587717241465
3509,3509,3509,f-9_qTGZdorzKblEYlY1SA,,4.0,1,False,20253.0,564298.3172899999,5937395.99031,53.581469999999996,9.971210000000001,Eimsbüttel,Hoheluft-West,-0.37110722647561756
3510,3510,3510,5pyI9tAp_K4fxYjcsn_KiA,€€€€,3.5,2,False,20251.0,564223.50027,5937687.606840001,53.5841,9.970139999999999,Hamburg-Nord,Hoheluft-Ost,-0.9861068363533771
3511,3511,3511,NEWo5xypRjZQIObbNfJXjQ,€,3.5,21,False,20251.0,564581.99735,5938825.22374,53.59428000000001,9.97579,Hamburg-Nord,Eppendorf,-0.548363034356564
3512,3512,3512,ajQ590kgsfOEMJyE7r8W5A,,4.0,2,False,20251.0,564849.74063,5937551.53261,53.5828,9.979569999999999,Hamburg-Nord,Hoheluft-Ost,-0.348068079002101
3513,3513,3513,GfG8sQNKdaNkqs2nJBF_0g,€€,4.0,42,False,22559.0,550936.4989199999,5939810.617880003,53.60464,9.7698,Altona,Rissen,0.5734978199385583
3514,3514,3514,JvyJScNeW_cU1prGXWXk2g,€€,5.0,1,False,20253.0,564044.24276,5937635.8755,53.583659999999995,9.967419999999999,Eimsbüttel,Hoheluft-West,0.9049702882269348
3515,3515,3515,jfDueaLzr4lfJdlnecBxYw,€,5.0,2,False,20251.0,564375.90447,5937484.95165,53.58226,9.9724,Hamburg-Nord,Hoheluft-Ost,0.9280094357004514
3516,3516,3516,-ir-9ESOXvGocSqLj6y7gA,€€€,3.5,46,False,20249.0,564965.4073300001,5937854.66466,53.58551,9.98138,Hamburg-Nord,Eppendorf,0.027615652481348063
3517,3517,3517,8kROzhggT-aBpjXh2NGfjQ,€,4.0,19,False,20251.0,564792.65316,5937706.524,53.5842,9.97874,Hamburg-Nord,Hoheluft-Ost,0.043597428047679215
3518,3518,3518,NHSoIVUXQIQcmDkpSB16gQ,€€€,4.0,2,False,20251.0,564960.00578,5937775.8117,53.5848,9.98128,Hamburg-Nord,Hoheluft-Ost,-0.348068079002101
3519,3519,3519,qOD9K_mvNFtx_k8y_30Ayg,€€€,3.5,95,False,20251.0,564930.28985,5937808.56037,53.5851,9.980839999999999,Hamburg-Nord,Hoheluft-Ost,1.1565338786836559
3520,3520,3520,dxi0CTaGPcq9vloOsSeBOw,€€,4.5,8,False,20251.0,564816.7057800001,5937594.47308,53.58319,9.97908,Hamburg-Nord,Hoheluft-Ost,0.4282055631902741
3521,3521,3521,MTizyjY1FdKMfWnbe9Chww,,4.0,1,False,20253.0,564246.91763,5937621.16479,53.5835,9.97048,Eimsbüttel,Hoheluft-West,-0.37110722647561756
3522,3522,3522,PL8okCuGcvulJluN6l-Iig,€,3.0,2,False,20251.0,564562.94065,5937558.72204,53.5829,9.97524,Hamburg-Nord,Hoheluft-Ost,-1.6241455937046534
3523,3523,3523,PYfvQv8jZpm_srwosrRijw,€€€,3.0,37,False,20251.0,564780.47308,5937677.42664,53.58394000000001,9.97855,Hamburg-Nord,Hoheluft-Ost,-0.8177754321315764
3524,3524,3524,TB-gS4fiYhcSmYFfx_Cx_g,€€€,3.0,10,False,20249.0,565020.9074,5937718.569080003,53.58428000000001,9.98219,Hamburg-Nord,Hoheluft-Ost,-1.4398324139165215
3525,3525,3525,v6qyFwJWlLLlPZkQnA2wrA,,3.0,1,False,20251.0,564929.37682,5937730.65946,53.5844,9.98081,Hamburg-Nord,Hoheluft-Ost,-1.64718474117817
3526,3526,3526,fk7f9-3Py2JV7gu-i0NuvA,€,3.0,2,False,20251.0,564445.4491600001,5938258.10767,53.5892,9.97361,Hamburg-Nord,Eppendorf,-1.6241455937046534
3527,3527,3527,kFl6020WAvx2THHeCpaaPQ,,3.0,1,False,20246.0,564332.26359,5938256.56102,53.5892,9.9719,Hamburg-Nord,Eppendorf,-1.64718474117817
3528,3528,3528,svS1byPUt9YZp_091LOkFg,€€€€,3.0,18,False,20249.0,565743.07152,5937875.46339,53.5856,9.99313,Hamburg-Nord,Eppendorf,-1.2555192341283896
3529,3529,3529,oTy_HFNkbifprF-urvOz8A,,3.5,3,False,22299.0,566258.99066,5938711.6489699995,53.59305,10.0011,Hamburg-Nord,Winterhude,-0.9630676888798608
3530,3530,3530,GDfyfj0Cq20shDfxogBIog,€,2.5,2,False,20246.0,564498.84251,5938493.352530003,53.59131,9.97447,Hamburg-Nord,Eppendorf,-2.2621843510559296
3531,3531,3531,oOYUVgeJRWyq_T2newShnQ,,3.0,4,False,20251.0,564560.79695,5938507.70519,53.59143,9.9754,Hamburg-Nord,Eppendorf,-1.5780672987576203
3532,3532,3532,-elq51BCymx47gNc-G32Gg,,2.0,7,False,20251.0,564603.29485,5938323.49758,53.589769999999994,9.97601,Hamburg-Nord,Eppendorf,-2.7850273710396234
3533,3533,3533,hpTK3eTvltKy4WmjwQC3fQ,,3.0,11,False,20251.0,564870.6511100001,5939111.902369997,53.596819999999994,9.980210000000001,Hamburg-Nord,Eppendorf,-1.4167932664430052
3534,3534,3534,B7l1qchePBD0PqmPnpiCXw,€€,4.0,4,False,20251.0,564411.66423,5938647.08689,53.5927,9.973180000000001,Hamburg-Nord,Eppendorf,-0.30198978405506804
3535,3535,3535,q2FT7udMd3rOozorZjPNUQ,€€€,4.0,75,False,20249.0,565398.14202,5938489.5442699995,53.591159999999995,9.98805,Hamburg-Nord,Eppendorf,1.3337896865646024
3536,3536,3536,JIThYw-XIOq3KTc8GObjVQ,€,4.5,23,False,22299.0,565984.13427,5939147.3071300015,53.597,9.99704,Hamburg-Nord,Winterhude,0.7737927752930214
3537,3537,3537,gKzynGB6ECQi0-zLK9DSGA,,4.5,2,False,20249.0,565686.66411,5938631.59054,53.5924,9.99244,Hamburg-Nord,Eppendorf,0.2899706783491752
3538,3538,3538,sCPSeN2dV1xhvK9kNCF00g,€€€,5.0,2,False,20249.0,565291.8166100001,5938407.71084,53.59044,9.98643,Hamburg-Nord,Eppendorf,0.9280094357004514
3539,3539,3539,388auqX2eYriHHCmRz82OA,€€€,4.5,16,False,20249.0,565449.83995,5938442.19372,53.59073000000001,9.98882,Hamburg-Nord,Eppendorf,0.612518742978406
3540,3540,3540,h-eNEal78U93PwHQDwOo9w,€€,3.5,25,False,20249.0,565488.9144,5938726.79648,53.59328000000001,9.989469999999999,Hamburg-Nord,Eppendorf,-0.4562064444624981
3541,3541,3541,lWoNBmT3DHDA8c47d25Q_g,€€,3.0,60,False,22299.0,565800.90446,5938709.44024,53.593090000000004,9.99418,Hamburg-Nord,Winterhude,-0.2878750402406973
3542,3542,3542,O6FJZNJUZowqRJX7Q1nUvw,€,4.0,5,False,22299.0,566029.1830600001,5938996.1218099985,53.59564,9.997689999999999,Hamburg-Nord,Winterhude,-0.2789506365815516
3543,3543,3543,pbkgSowYJvfe4kwSAqQ7hw,€€,2.5,45,False,20251.0,565475.90779,5939185.83617,53.597409999999996,9.98937,Hamburg-Nord,Eppendorf,-1.2715010096947208
3544,3544,3544,jcOFRJkeu8v2VIvLuM0inQ,€€,3.5,5,False,20249.0,565238.9317300001,5938414.72025,53.590509999999995,9.98563,Hamburg-Nord,Eppendorf,-0.9169893939328277
3545,3545,3545,LYzLKGQ4I3BrOIk-nnk4OQ,€€,3.5,7,False,20249.0,565644.25377,5938700.03935,53.593019999999996,9.991810000000001,Hamburg-Nord,Eppendorf,-0.8709110989857949
3546,3546,3546,bk5N3hkwvn1wzKIHEjdNOA,€€,5.0,8,False,22177.0,571364.5384399999,5941530.2071699975,53.617709999999995,10.07887,Wandsbek,Bramfeld,1.0662443205415502
3547,3547,3547,HTJFV4B-xQRwvDxIun0g2g,€€,4.5,58,False,22159.0,573670.10185,5941436.08147,53.61654,10.1137,Wandsbek,Farmsen-Berne,1.5801629368660983
3548,3548,3548,VsgSTpeeqZUCvAJIXZlN-w,,5.0,1,False,22175.0,572890.18483,5941886.183119997,53.6207,10.10201,Wandsbek,Bramfeld,0.9049702882269348
3549,3549,3549,1hLPAeM3oLca7HRh43YqxQ,€€,3.5,77,False,22177.0,571360.44273,5941520.63123,53.617619999999995,10.07881,Wandsbek,Bramfeld,0.7418292241603592
3550,3550,3550,UTJZ3y5MpyODzQC61PpiMg,€€,4.5,22,False,22175.0,571583.90063,5941940.7981699975,53.62137,10.08228,Wandsbek,Bramfeld,0.7507536278195048
3551,3551,3551,ttHhNqy1or8gL8bFyC19uQ,€€,4.5,87,False,22175.0,572937.5258,5941934.87564,53.62113000000001,10.102739999999999,Wandsbek,Bramfeld,2.2482982135980762
3552,3552,3552,jAog6reofXxNtjjvEn_gQA,€€,4.0,8,False,22175.0,571721.07582,5942134.62175,53.62309000000001,10.0844,Wandsbek,Bramfeld,-0.20983319416100213
3553,3553,3553,ROegP6L_8oMnoGX-kFqm_g,€,5.0,1,False,22177.0,571311.8128399999,5941460.17593,53.61709000000001,10.07806,Wandsbek,Bramfeld,0.9049702882269348
3554,3554,3554,NQtPhmPtbN8maujHJJSBgQ,€€,4.5,15,False,22177.0,571231.50456,5941402.4536,53.616580000000006,10.076830000000001,Wandsbek,Bramfeld,0.5894795955048895
3555,3555,3555,fAQL7j7udJXG7lmU7PHzJQ,€€,4.5,22,False,22175.0,572696.57754,5942329.50841,53.62471,10.09919,Wandsbek,Bramfeld,0.7507536278195048
3556,3556,3556,xRr5Ejy2Mc6wInLGKRszdQ,€,4.0,57,False,22177.0,571269.4441300001,5941387.44964,53.616440000000004,10.0774,Wandsbek,Bramfeld,0.9190850320413055
3557,3557,3557,sSIvrC1bY2hHZs7nx6zJeQ,,3.5,2,False,22175.0,573697.1494,5942431.8660699995,53.62549,10.114339999999999,Wandsbek,Bramfeld,-0.9861068363533771
3558,3558,3558,-m1Qdq2cvGbvqSOYhZ3jCg,€€,4.0,3,False,22391.0,572097.6406899999,5943340.67403,53.63388000000001,10.09037,Wandsbek,Wellingsbüttel,-0.3250289315285846
3559,3559,3559,Q56Y4jZph_c7ufWsi6mqXA,€€,4.0,7,False,22159.0,573728.4245399999,5942377.83145,53.625,10.1148,Wandsbek,Bramfeld,-0.23287234163451861
3560,3560,3560,rcTfSrJfwIFmC3YTBTTUqg,€,4.0,18,False,22175.0,571469.3313600001,5941730.9761,53.6195,10.0805,Wandsbek,Bramfeld,0.02055828057416273
3561,3561,3561,G5qIXIDFswYYXy_-SlOwgw,,4.0,9,False,22175.0,573424.17931,5942926.10839,53.62996999999999,10.110330000000001,Wandsbek,Bramfeld,-0.18679404668748564
3562,3562,3562,34AjJqRyzU6Aq57KVC34Kw,€,3.0,9,False,22179.0,572580.69375,5941736.85547,53.6194,10.0973,Wandsbek,Bramfeld,-1.462871561390038
3563,3563,3563,4yetlOy70irj1wTh6xsYxA,,4.5,3,False,22177.0,571329.6799699999,5941472.9184099985,53.6172,10.078330000000001,Wandsbek,Bramfeld,0.31300982582269166
3564,3564,3564,Z_VhoYana9KZlVipdBw58Q,,3.0,2,False,22175.0,573433.1863,5942976.2112099985,53.630419999999994,10.11048,Wandsbek,Bramfeld,-1.6241455937046534
3565,3565,3565,Ynp7YmJAy6qTatoZcT66Eg,€€,3.0,17,False,22175.0,572605.7778,5941826.26141,53.6202,10.0977,Wandsbek,Bramfeld,-1.2785583816019062
3566,3566,3566,FaDAnhkh9AVB0nx0VLtFHQ,€€€,3.5,14,False,22175.0,571573.5382600001,5941926.17505,53.62124,10.08212,Wandsbek,Bramfeld,-0.7096370666711794
3567,3567,3567,BBf28emT3PZT20SacrlPhw,€€€,3.0,9,False,22177.0,570969.50067,5941534.24904,53.6178,10.0729,Wandsbek,Steilshoop,-1.462871561390038
3568,3568,3568,kD8Ix_dghW0M_aqCOxqcyQ,€€,3.0,14,False,22175.0,571541.2424699999,5941787.70519,53.62,10.0816,Wandsbek,Bramfeld,-1.3476758240224556
3569,3569,3569,gwmc_oZaieNm-BjZP-HF4A,€,2.5,19,False,22177.0,571653.73743,5941959.664630001,53.62153000000001,10.08334,Wandsbek,Bramfeld,-1.8705188440061495
3570,3570,3570,5lJWDVEEOLYFG9JU_hYLSw,€€,3.5,28,False,22159.0,574236.67685,5941441.0993,53.61651,10.12226,Wandsbek,Farmsen-Berne,-0.3870890020419486
3571,3571,3571,WsUam5VAAQ7yWpoBggzFSQ,€€,2.5,8,False,22147.0,575421.82265,5942423.77403,53.62517,10.140410000000001,Wandsbek,Rahlstedt,-2.123949466214831
3572,3572,3572,qsAIbON79_SOn2rEzYpUZA,€€,4.5,29,False,22159.0,573948.23853,5942281.13337,53.6241,10.1181,Wandsbek,Farmsen-Berne,0.9120276601341203
3573,3573,3573,bGDTPY4glhsdwHxJi8SAEg,€€,3.5,9,False,22147.0,575706.11162,5941623.74952,53.617940000000004,10.14451,Wandsbek,Rahlstedt,-0.8248328040387618
3574,3574,3574,bp2Z3UichsPCMfokIAluvA,€€,3.0,6,False,22147.0,575116.56681,5941689.31058,53.61861999999999,10.13562,Wandsbek,Rahlstedt,-1.5319890038105874
3575,3575,3575,efI_NlXd4vZz03SsjaLRCA,€,3.0,5,False,22159.0,575321.19768,5942592.22466,53.6267,10.13893,Wandsbek,Farmsen-Berne,-1.555028151284104
3576,3576,3576,-A_pku1o6DuLFe-3vy88-Q,€€,3.5,9,False,22147.0,575429.1242600001,5942338.019730003,53.6244,10.1405,Wandsbek,Rahlstedt,-0.8248328040387618
3577,3577,3577,1qV1Wz2aohC6Rp-CZPGRVg,€,5.0,1,False,22147.0,575333.13973,5942427.21506,53.62522,10.13907,Wandsbek,Rahlstedt,0.9049702882269348
3578,3578,3578,gnp5pdA_TxC3aFsnA-LlgA,€€,4.0,16,False,22145.0,577054.36271,5942154.20495,53.62251,10.16502,Wandsbek,Rahlstedt,-0.025520014372870242
3579,3579,3579,dwbv8cRWOzfD4_VBMTzVCA,,4.0,1,False,22145.0,577144.4077399999,5942218.94161,53.62308,10.1664,Wandsbek,Rahlstedt,-0.37110722647561756
3580,3580,3580,LA5p9GlUaSHvqWi1VDtTVg,,5.0,2,False,22145.0,577068.96867,5942141.96632,53.6224,10.165239999999999,Wandsbek,Rahlstedt,0.9280094357004514
3581,3581,3581,2nEhazu2nscUQp8p2rEhgA,€,4.0,3,False,22145.0,577192.19555,5942269.46585,53.62353,10.16713,Wandsbek,Rahlstedt,-0.3250289315285846
3582,3582,3582,BL-u2e43zzO4lPtZvN-eWg,€,4.0,6,False,22145.0,576379.35791,5942075.15678,53.6219,10.1548,Wandsbek,Rahlstedt,-0.2559114891080351
3583,3583,3583,DMrcITnMvwtK9UQQuQ_lVw,,4.0,1,False,22145.0,577205.1724899999,5942761.07624,53.62794,10.16745,Wandsbek,Rahlstedt,-0.37110722647561756
3584,3584,3584,Mhrs9-Mtm-ihwd9U1lYL6Q,€,5.0,15,False,22337.0,568338.24013,5941707.9441300025,53.61971,10.03317,Hamburg-Nord,Ohlsdorf,1.2275183528561655
3585,3585,3585,rjCI0gNtvNSs7d2GahyqUA,€,4.5,2,False,22297.0,567021.49972,5941388.21818,53.61701,10.01319,Hamburg-Nord,Alsterdorf,0.2899706783491752
3586,3586,3586,1sM4FY6Np9zY7ua8G1tSXQ,€€,4.0,25,False,22335.0,567542.79697,5942939.07973,53.63088000000001,10.021410000000001,Hamburg-Nord,Fuhlsbüttel,0.1818323128887781
3587,3587,3587,djaEw9aDrgcDtbNpFSaYew,€€,4.0,17,False,22339.0,567810.30718,5943101.11121,53.6323,10.02549,Hamburg-Nord,Fuhlsbüttel,-0.0024808668993537564
3588,3588,3588,rVrmLyGc1hnrU0IOKBO_Qg,€€,4.0,17,False,22337.0,568367.59725,5941732.6668,53.619930000000004,10.033619999999999,Hamburg-Nord,Ohlsdorf,-0.0024808668993537564
3589,3589,3589,8A98fbIrEVTBK6Z2QXndKw,€€,4.0,40,False,22335.0,567720.17162,5942653.42554,53.62829,10.02403,Hamburg-Nord,Fuhlsbüttel,0.5274195249915253
3590,3590,3590,_gOdAzcyH8il_pC7ej_oXw,€,4.5,53,False,22335.0,567618.53279,5942835.03847,53.62993,10.02253,Hamburg-Nord,Fuhlsbüttel,1.4649671994985158
3591,3591,3591,NMvG0SF5Xx7bbGoUfOIV8g,€€,4.0,24,False,22335.0,567348.49784,5942143.10936,53.62375,10.0183,Hamburg-Nord,Fuhlsbüttel,0.15879316541526162
3592,3592,3592,1Z141RqkiFPyIgnwlHL_Wg,€€€,4.0,9,False,22335.0,566686.72401,5943096.17755,53.6324,10.0085,Hamburg-Nord,Fuhlsbüttel,-0.18679404668748564
3593,3593,3593,A2JDuFMGidvfYQ-s4if87g,€€€,3.5,25,False,22337.0,568341.09467,5941800.23749,53.62054000000001,10.03323,Hamburg-Nord,Ohlsdorf,-0.4562064444624981
3594,3594,3594,NqrTCWIKvp_lO19wmwiv4A,,4.0,1,False,22335.0,566589.74443,5942939.02475,53.631,10.007,Hamburg-Nord,Fuhlsbüttel,-0.37110722647561756
3595,3595,3595,wJkHtjecNfN4JtJSdf0gVg,€€,3.5,25,False,22335.0,568111.0871100001,5942471.20828,53.6266,10.0299,Hamburg-Nord,Ohlsdorf,-0.4562064444624981
3596,3596,3596,s6gQYq_83TeMfmGkO8EgZg,€€,3.5,26,False,22335.0,566485.57923,5942952.90697,53.63114,10.00543,Hamburg-Nord,Fuhlsbüttel,-0.4331672969889816
3597,3597,3597,Ft872oWNJczX0n7A5tFJtg,€€,4.5,81,False,22335.0,567792.5335,5942544.49807,53.6273,10.0251,Hamburg-Nord,Fuhlsbüttel,2.1100633287569774
3598,3598,3598,YbsdeQEw6vwSCRtDCkYrwA,€€€,4.0,46,False,22335.0,566475.0153399999,5943048.11104,53.63199,10.005289999999999,Hamburg-Nord,Fuhlsbüttel,0.6656544098326242
3599,3599,3599,yPyIXWTN3LzrNvm5VTdxng,€€,4.0,11,False,22337.0,568064.1172,5941602.6117199985,53.6188,10.029,Hamburg-Nord,Alsterdorf,-0.14071575174045267
3600,3600,3600,wm6gOk60IMLXz93CJy-cFg,,4.5,2,False,22337.0,568072.22035,5941595.830080003,53.61874,10.029119999999999,Hamburg-Nord,Alsterdorf,0.2899706783491752
3601,3601,3601,EKUadj48qNOum-sH6jy75Q,€€,4.0,4,False,22335.0,566534.48111,5943037.11812,53.63189000000001,10.00619,Hamburg-Nord,Fuhlsbüttel,-0.30198978405506804
3602,3602,3602,uhCQe6idjYOJsXZT7qoJaA,€€,4.5,8,False,22335.0,567606.17087,5943269.531190001,53.63384,10.02244,Hamburg-Nord,Fuhlsbüttel,0.4282055631902741
3603,3603,3603,47M_xRTAzN9YuyMFmh_NHw,€,4.5,3,False,22339.0,567835.39075,5943154.0523,53.632769999999994,10.02588,Hamburg-Nord,Fuhlsbüttel,0.31300982582269166
3604,3604,3604,OwHRGiY_IMaifMaXoGMUKQ,€,3.5,6,False,22335.0,566549.69233,5943011.88564,53.63166,10.00641,Hamburg-Nord,Fuhlsbüttel,-0.8939502464593113
3605,3605,3605,X60Q2WLhesuugaV2z_W21A,€€,3.0,18,False,22335.0,567092.53622,5942882.73226,53.630430000000004,10.01459,Hamburg-Nord,Fuhlsbüttel,-1.2555192341283896
3606,3606,3606,nCHAWid7qqzNXgYucmQRqQ,€€,4.5,3,False,22335.0,567871.57842,5942475.5365900025,53.62667,10.02628,Hamburg-Nord,Fuhlsbüttel,0.31300982582269166
